Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-01-10 00:00:00+01:00,7.355166491500731,7.763786728428318,7.03410753509297,7.121668815612793,241942,0.0,0.0
2005-01-11 00:00:00+01:00,7.063294887542725,7.23841745040161,6.829797209229126,7.063294887542725,57678,0.0,0.0
2005-01-12 00:00:00+01:00,6.829796429396955,7.092480800392802,6.68386060587693,7.004919528961182,41392,0.0,0.0
2005-01-13 00:00:00+01:00,7.004919575258057,7.267603947990037,7.004919575258057,7.23841667175293,38251,0.0,0.0
2005-01-14 00:00:00+01:00,7.238416850571925,7.35516595840454,7.034107025266858,7.355165958404541,19631,0.0,0.0
2005-01-17 00:00:00+01:00,7.296792428570745,7.355166990679744,7.238417866461746,7.325979709625244,30286,0.0,0.0
2005-01-18 00:00:00+01:00,7.325979402600763,7.588663807680252,7.296792122769473,7.471915245056152,36257,0.0,0.0
2005-01-19 00:00:00+01:00,7.471915245056152,7.530289248017672,7.471915245056152,7.471915245056152,30673,0.0,0.0
2005-01-20 00:00:00+01:00,7.471915245056152,7.471915245056152,7.471915245056152,7.471915245056152,21895,0.0,0.0
2005-01-21 00:00:00+01:00,7.471915881621852,7.471915881621852,7.413541316986084,7.413541316986084,0,0.0,0.0
2005-01-24 00:00:00+01:00,7.471914509536151,7.471914509536151,7.238416850571925,7.355165958404541,8873,0.0,0.0
2005-01-25 00:00:00+01:00,7.063294302225011,7.35516595840454,7.063294302225011,7.355165958404541,864,0.0,0.0
2005-01-26 00:00:00+01:00,7.238417471411377,7.296792030334473,7.238417471411377,7.296792030334473,11877,0.0,0.0
2005-01-27 00:00:00+01:00,7.121668299440314,7.35516595840454,7.09248102248216,7.355165958404541,5393,0.0,0.0
2005-01-28 00:00:00+01:00,7.180042853356622,7.35516595840454,7.180042853356622,7.355165958404541,15389,0.0,0.0
2005-01-31 00:00:00+01:00,7.29679140978399,7.384352684020996,7.29679140978399,7.384352684020996,1207,0.0,0.0
2005-02-01 00:00:00+01:00,7.238417563106894,7.471915245056152,7.238417563106894,7.471915245056152,5205,0.0,0.0
2005-02-02 00:00:00+01:00,7.355166682432053,7.471915245056152,7.355166682432053,7.471915245056152,14165,0.0,0.0
2005-02-03 00:00:00+01:00,7.384353405562283,7.471915245056152,7.384353405562283,7.471915245056152,14230,0.0,0.0
2005-02-04 00:00:00+01:00,7.325979402600763,7.471915245056152,7.325979402600763,7.471915245056152,5379,0.0,0.0
2005-02-07 00:00:00+01:00,7.471915245056152,7.471915245056152,7.442727965224862,7.471915245056152,10410,0.0,0.0
2005-02-08 00:00:00+01:00,7.471915245056152,7.471915245056152,7.471915245056152,7.471915245056152,3000,0.0,0.0
2005-02-09 00:00:00+01:00,7.471915245056152,7.471915245056152,7.471915245056152,7.471915245056152,34573,0.0,0.0
2005-02-10 00:00:00+01:00,7.471915245056152,7.471915245056152,7.471915245056152,7.471915245056152,2603,0.0,0.0
2005-02-11 00:00:00+01:00,7.501101493835449,7.501101493835449,7.501101493835449,7.501101493835449,5453,0.0,0.0
2005-02-14 00:00:00+01:00,7.413541316986084,7.413541316986084,7.413541316986084,7.413541316986084,1546,0.0,0.0
