Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-05-10 00:00:00+02:00,15.0,15.399999618530273,14.0,14.390000343322754,1083,0.0,0.0
2007-05-11 00:00:00+02:00,13.300000190734863,14.630000114440918,13.300000190734863,13.800000190734863,4909,0.0,0.0
2007-05-14 00:00:00+02:00,14.09000015258789,14.09000015258789,13.600000381469727,13.800000190734863,1173,0.0,0.0
2007-05-15 00:00:00+02:00,14.0,14.0,13.699999809265137,13.949999809265137,6767,0.0,0.0
2007-05-16 00:00:00+02:00,13.989999771118164,13.989999771118164,13.020000457763672,13.899999618530273,5725,0.0,0.0
2007-05-17 00:00:00+02:00,13.15999984741211,13.899999618530273,13.15999984741211,13.899999618530273,5677,0.0,0.0
2007-05-18 00:00:00+02:00,13.899999618530273,13.899999618530273,13.800000190734863,13.890000343322754,1765,0.0,0.0
2007-05-21 00:00:00+02:00,13.510000228881836,13.800000190734863,13.25,13.300000190734863,11962,0.0,0.0
2007-05-22 00:00:00+02:00,13.15999984741211,13.210000038146973,13.100000381469727,13.149999618530273,2869,0.0,0.0
2007-05-23 00:00:00+02:00,13.390000343322754,13.390000343322754,13.100000381469727,13.100000381469727,1580,0.0,0.0
2007-05-24 00:00:00+02:00,13.0,13.380000114440918,13.0,13.369999885559082,2342,0.0,0.0
2007-05-25 00:00:00+02:00,13.399999618530273,13.399999618530273,13.0,13.329999923706055,544,0.0,0.0
2007-05-28 00:00:00+02:00,13.430000305175781,13.430000305175781,13.319999694824219,13.319999694824219,710,0.0,0.0
2007-05-29 00:00:00+02:00,13.020000457763672,13.329999923706055,12.800000190734863,13.100000381469727,1515,0.0,0.0
2007-05-30 00:00:00+02:00,13.270000457763672,13.270000457763672,12.710000038146973,12.800000190734863,1909,0.0,0.0
2007-05-31 00:00:00+02:00,12.600000381469727,13.140000343322754,12.600000381469727,13.140000343322754,11506,0.0,0.0
2007-06-01 00:00:00+02:00,13.140000343322754,13.140000343322754,13.140000343322754,13.140000343322754,0,0.0,0.0
2007-06-04 00:00:00+02:00,12.800000190734863,12.800000190734863,12.649999618530273,12.65999984741211,1367,0.0,0.0
2007-06-05 00:00:00+02:00,12.65999984741211,12.989999771118164,12.569999694824219,12.800000190734863,836,0.0,0.0
